user_standort,timestamp_meldung,timestamp_letzteBearbeitung,user_text,user_kategorie,ki_stelle,ki_prio
"(52.4278, 10.7856)",2024-09-07 14:13:46,2024-09-09 08:13:46,Unkraut überwuchert Gehweg,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.428, 10.775)",2025-02-22 16:56:49,2025-02-22 19:56:49,Glasscherben auf dem Spielplatz,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.4235, 10.8)",2024-12-17 04:07:06,2024-12-17 06:07:06,Unkraut überwuchert Gehweg,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.421, 10.795)",2024-08-01 05:43:38,2024-08-01 07:43:38,Spielgeräte defekt,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.422501, 10.786042)",2024-10-27 06:59:41,2024-10-29 00:59:41,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,low
"(52.4278, 10.7856)",2025-02-20 21:39:18,2025-02-22 06:39:18,Unkraut überwuchert Gehweg,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.425, 10.782)",2024-11-11 06:25:51,2024-11-11 22:25:51,Ampel an der Kreuzung geht nicht,Defekte Ampel,Straßenbau,high
"(52.428, 10.775)",2024-08-02 18:05:18,2024-08-03 20:05:18,Abfluss ist verstopft nach Regen,Verstopfter Gulli,Straßenbau,medium
"(52.4235, 10.8)",2024-11-09 07:26:03,2024-11-10 18:26:03,Spielgeräte defekt,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.421, 10.795)",2025-02-15 08:00:01,2025-02-15 22:00:01,Gehwegplatten sind locker,Straßen bzw. Wegschäden,Straßenbau,high
"(52.420148, 10.769726)",2025-01-15 05:57:52,2025-01-16 12:57:52,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,low
"(52.43, 10.78)",2024-10-31 10:59:38,2024-10-31 14:59:38,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,low
"(52.420148, 10.769726)",2024-12-09 16:25:13,2024-12-10 00:25:13,Grünphase der Ampel ist zu kurz,Defekte Ampel,Straßenbau,high
"(52.428, 10.775)",2024-08-14 04:16:26,2024-08-16 02:16:26,Graffiti an der Schulwand,Vandalismus,Stadtreinigung,medium
"(52.4195, 10.7705)",2024-12-30 13:40:34,2024-12-31 03:40:34,Grünphase der Ampel ist zu kurz,Defekte Ampel,Straßenbau,high
"(52.4235, 10.8)",2024-11-07 01:44:12,2024-11-07 15:44:12,Grünphase der Ampel ist zu kurz,Defekte Ampel,Straßenbau,high
"(52.43, 10.78)",2024-10-13 10:32:46,2024-10-15 02:32:46,Unkraut überwuchert Gehweg,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.428, 10.775)",2024-08-09 11:03:13,2024-08-10 16:03:13,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,low
"(52.4235, 10.8)",2024-12-28 04:36:26,2024-12-29 17:36:26,Unkraut überwuchert Gehweg,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.428, 10.775)",2025-03-05 14:46:27,2025-03-07 11:46:27,Straßenlaterne vor meinem Haus flackert,Straßenbeleuchtung,Straßenbau,low
"(52.428, 10.775)",2024-10-02 05:36:38,2024-10-03 18:36:38,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,low
"(52.43, 10.78)",2025-01-30 18:22:26,2025-02-01 16:22:26,Straße nach Sturm nicht geräumt,Straßenreinigung/ Winterdienst,Stadtreinigung,medium
"(52.4278, 10.7856)",2025-01-21 00:14:55,2025-01-21 20:14:55,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,low
"(52.428, 10.775)",2025-01-12 19:39:04,2025-01-13 00:39:04,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,low
"(52.4195, 10.7705)",2024-10-22 01:21:58,2024-10-22 08:21:58,Stein am Brunnen beschädigt,Schaden am Brunnen,Landschaftsbild,low
"(52.4195, 10.7705)",2024-11-27 17:38:32,2024-11-28 23:38:32,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,low
"(52.420148, 10.769726)",2024-08-25 09:48:33,2024-08-26 09:48:33,Unkraut überwuchert Gehweg,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.421, 10.795)",2024-08-13 20:09:05,2024-08-14 16:09:05,Spielgeräte defekt,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.421, 10.795)",2024-09-18 05:51:04,2024-09-19 12:51:04,Straßenlaterne vor meinem Haus flackert,Straßenbeleuchtung,Straßenbau,low
"(52.4278, 10.7856)",2024-12-08 17:20:11,2024-12-09 21:20:11,Grünphase der Ampel ist zu kurz,Defekte Ampel,Straßenbau,high
"(52.428, 10.775)",2024-10-03 00:10:41,2024-10-03 13:10:41,Ampel an der Kreuzung geht nicht,Defekte Ampel,Straßenbau,high
"(52.422501, 10.786042)",2024-11-26 10:39:52,2024-11-27 09:39:52,Stein am Brunnen beschädigt,Schaden am Brunnen,Landschaftsbild,low
"(52.4235, 10.8)",2025-02-05 23:39:35,2025-02-07 04:39:35,Spielgeräte defekt,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.420148, 10.769726)",2024-09-06 13:30:08,2024-09-07 18:30:08,Stein am Brunnen beschädigt,Schaden am Brunnen,Landschaftsbild,low
"(52.43, 10.78)",2024-12-15 08:54:33,2024-12-15 21:54:33,Graffiti an der Schulwand,Vandalismus,Stadtreinigung,medium
"(52.4235, 10.8)",2024-08-23 17:36:57,2024-08-24 15:36:57,"Glätte auf der Straße, kein Streusalz",Straßenreinigung/ Winterdienst,Stadtreinigung,medium
"(52.422501, 10.786042)",2024-11-13 10:46:17,2024-11-13 23:46:17,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,low
"(52.428, 10.775)",2025-02-01 21:06:37,2025-02-02 05:06:37,Unkraut überwuchert Gehweg,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.4195, 10.7705)",2024-10-12 13:23:04,2024-10-12 17:23:04,Unkraut überwuchert Gehweg,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.421, 10.795)",2024-08-08 20:55:55,2024-08-10 12:55:55,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,low
"(52.426669, 10.790072)",2024-08-25 15:42:27,2024-08-26 15:42:27,Grünphase der Ampel ist zu kurz,Defekte Ampel,Straßenbau,high
"(52.428, 10.775)",2024-12-06 00:27:55,2024-12-06 01:27:55,Straßenlaterne vor meinem Haus flackert,Straßenbeleuchtung,Straßenbau,low
"(52.420148, 10.769726)",2025-03-01 01:32:00,2025-03-02 14:32:00,Großes Schlagloch auf der Straße,Straßen bzw. Wegschäden,Straßenbau,high
"(52.425, 10.782)",2024-10-18 20:01:14,2024-10-20 12:01:14,Stein am Brunnen beschädigt,Schaden am Brunnen,Landschaftsbild,low
"(52.428, 10.775)",2024-08-10 17:47:33,2024-08-11 08:47:33,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,low
"(52.420148, 10.769726)",2024-09-20 05:30:56,2024-09-21 03:30:56,Grünphase der Ampel ist zu kurz,Defekte Ampel,Straßenbau,high
"(52.420148, 10.769726)",2024-11-27 00:15:38,2024-11-28 06:15:38,Falsches Verkehrsschild entdeckt,Verkehrshinweise,Straßenbau,medium
"(52.425, 10.782)",2025-01-02 08:58:39,2025-01-02 16:58:39,Ampel an der Kreuzung geht nicht,Defekte Ampel,Straßenbau,high
"(52.422501, 10.786042)",2024-09-15 08:54:03,2024-09-15 18:54:03,Bushaltestelle wurde beschädigt,Vandalismus,Stadtreinigung,medium
"(52.425, 10.782)",2025-01-30 09:22:47,2025-01-31 09:22:47,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,low
"(52.426669, 10.790072)",2024-10-31 05:17:04,2024-11-01 08:17:04,Eichenprozessionsspinner gesichtet,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.422501, 10.786042)",2025-02-02 00:39:57,2025-02-02 14:39:57,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,low
"(52.422501, 10.786042)",2024-09-04 10:56:30,2024-09-05 08:56:30,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,low
"(52.428, 10.775)",2024-11-23 11:28:26,2024-11-24 08:28:26,Eichenprozessionsspinner gesichtet,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.428, 10.775)",2024-12-20 06:43:35,2024-12-21 00:43:35,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,low
"(52.425, 10.782)",2025-03-02 11:12:42,2025-03-03 21:12:42,Straße nach Sturm nicht geräumt,Straßenreinigung/ Winterdienst,Stadtreinigung,medium
"(52.428, 10.775)",2025-01-28 00:12:52,2025-01-29 16:12:52,Toter Vogel auf dem Gehweg,Tiere,Landschaftsbild,low
"(52.421, 10.795)",2024-09-10 14:46:35,2024-09-12 06:46:35,Straßenlaterne vor meinem Haus flackert,Straßenbeleuchtung,Straßenbau,low
"(52.4235, 10.8)",2024-09-02 08:05:11,2024-09-03 15:05:11,Bushaltestelle wurde beschädigt,Vandalismus,Stadtreinigung,medium
"(52.426669, 10.790072)",2024-11-16 04:00:31,2024-11-17 12:00:31,Ampel an der Kreuzung geht nicht,Defekte Ampel,Straßenbau,high
"(52.4195, 10.7705)",2024-08-08 09:46:43,2024-08-10 01:46:43,Bushaltestelle wurde beschädigt,Vandalismus,Stadtreinigung,medium
"(52.4278, 10.7856)",2024-10-28 19:24:32,2024-10-28 23:24:32,Graffiti an der Schulwand,Vandalismus,Stadtreinigung,medium
"(52.4278, 10.7856)",2024-10-30 01:06:22,2024-10-30 08:06:22,"Gulli verstopft, Wasser staut sich",Verstopfter Gulli,Straßenbau,medium
"(52.4235, 10.8)",2024-11-04 21:24:43,2024-11-05 08:24:43,Straßenlaterne vor meinem Haus flackert,Straßenbeleuchtung,Straßenbau,low
"(52.422501, 10.786042)",2025-01-15 03:57:18,2025-01-16 17:57:18,Licht in der Parkstraße ist kaputt,Straßenbeleuchtung,Straßenbau,low
"(52.425, 10.782)",2025-03-06 15:27:24,2025-03-07 06:27:24,Falsches Verkehrsschild entdeckt,Verkehrshinweise,Straßenbau,medium
"(52.421, 10.795)",2025-02-20 04:46:03,2025-02-21 13:46:03,Stein am Brunnen beschädigt,Schaden am Brunnen,Landschaftsbild,low
"(52.4195, 10.7705)",2025-02-24 14:14:27,2025-02-25 18:14:27,Toter Vogel auf dem Gehweg,Tiere,Landschaftsbild,low
"(52.420148, 10.769726)",2024-08-14 11:01:45,2024-08-16 07:01:45,Stein am Brunnen beschädigt,Schaden am Brunnen,Landschaftsbild,low
"(52.428, 10.775)",2024-11-06 20:39:37,2024-11-07 06:39:37,Unkraut überwuchert Gehweg,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.428, 10.775)",2024-12-30 01:06:43,2024-12-30 18:06:43,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,low
"(52.420148, 10.769726)",2025-01-30 20:53:46,2025-02-01 02:53:46,Risse im Asphalt auf der Hauptstraße,Straßen bzw. Wegschäden,Straßenbau,high
"(52.428, 10.775)",2024-08-07 14:23:45,2024-08-09 13:23:45,"Glätte auf der Straße, kein Streusalz",Straßenreinigung/ Winterdienst,Stadtreinigung,medium
"(52.4278, 10.7856)",2024-12-27 07:54:41,2024-12-28 15:54:41,Licht in der Parkstraße ist kaputt,Straßenbeleuchtung,Straßenbau,low
"(52.421, 10.795)",2025-01-31 16:45:13,2025-02-02 05:45:13,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,low
"(52.426669, 10.790072)",2024-12-02 10:16:53,2024-12-03 08:16:53,Straße nach Sturm nicht geräumt,Straßenreinigung/ Winterdienst,Stadtreinigung,medium
"(52.4235, 10.8)",2025-03-10 11:27:40,2025-03-11 02:27:40,Ampel an der Kreuzung geht nicht,Defekte Ampel,Straßenbau,high
"(52.422501, 10.786042)",2025-01-12 19:06:42,2025-01-13 21:06:42,Straßenlaterne vor meinem Haus flackert,Straßenbeleuchtung,Straßenbau,low
"(52.420148, 10.769726)",2024-09-20 06:11:42,2024-09-21 11:11:42,Markierung auf der Straße kaum sichtbar,Verkehrshinweise,Straßenbau,medium
"(52.43, 10.78)",2024-08-23 18:31:07,2024-08-25 11:31:07,Abfluss ist verstopft nach Regen,Verstopfter Gulli,Straßenbau,medium
"(52.425, 10.782)",2024-09-13 07:11:50,2024-09-13 15:11:50,Ampel an der Kreuzung geht nicht,Defekte Ampel,Straßenbau,high
"(52.420148, 10.769726)",2024-11-07 17:24:15,2024-11-09 05:24:15,Graffiti an der Schulwand,Vandalismus,Stadtreinigung,medium
"(52.4278, 10.7856)",2024-09-29 06:32:15,2024-09-30 08:32:15,Eichenprozessionsspinner gesichtet,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.4195, 10.7705)",2024-08-25 01:11:43,2024-08-26 00:11:43,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,low
"(52.428, 10.775)",2024-10-08 00:10:02,2024-10-09 10:10:02,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,low
"(52.420148, 10.769726)",2025-03-02 11:58:18,2025-03-02 12:58:18,Straßenlaterne vor meinem Haus flackert,Straßenbeleuchtung,Straßenbau,low
"(52.421, 10.795)",2025-02-21 06:36:13,2025-02-21 23:36:13,"Glätte auf der Straße, kein Streusalz",Straßenreinigung/ Winterdienst,Stadtreinigung,medium
"(52.420148, 10.769726)",2024-11-03 03:34:57,2024-11-05 00:34:57,"Glätte auf der Straße, kein Streusalz",Straßenreinigung/ Winterdienst,Stadtreinigung,medium
"(52.428, 10.775)",2024-10-18 12:10:54,2024-10-19 21:10:54,Eichenprozessionsspinner gesichtet,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.420148, 10.769726)",2024-12-21 19:45:26,2024-12-23 09:45:26,Toter Vogel auf dem Gehweg,Tiere,Landschaftsbild,low
"(52.4195, 10.7705)",2025-01-15 06:48:01,2025-01-15 18:48:01,"Glätte auf der Straße, kein Streusalz",Straßenreinigung/ Winterdienst,Stadtreinigung,medium
"(52.4195, 10.7705)",2024-10-08 16:29:29,2024-10-09 04:29:29,"Gulli verstopft, Wasser staut sich",Verstopfter Gulli,Straßenbau,medium
"(52.4235, 10.8)",2024-08-15 02:53:42,2024-08-16 07:53:42,Straßenlaterne vor meinem Haus flackert,Straßenbeleuchtung,Straßenbau,low
"(52.425, 10.782)",2024-10-25 20:16:46,2024-10-26 22:16:46,Toter Vogel auf dem Gehweg,Tiere,Landschaftsbild,low
"(52.43, 10.78)",2024-11-11 20:17:23,2024-11-13 08:17:23,Graffiti an der Schulwand,Vandalismus,Stadtreinigung,medium
"(52.421, 10.795)",2024-08-19 03:09:39,2024-08-20 21:09:39,Unkraut überwuchert Gehweg,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.420148, 10.769726)",2024-08-10 04:59:03,2024-08-10 18:59:03,Falsches Verkehrsschild entdeckt,Verkehrshinweise,Straßenbau,medium
"(52.422501, 10.786042)",2024-11-15 18:38:55,2024-11-17 04:38:55,Abfluss ist verstopft nach Regen,Verstopfter Gulli,Straßenbau,medium
"(52.421, 10.795)",2025-01-12 19:18:19,2025-01-14 01:18:19,Eichenprozessionsspinner gesichtet,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.420148, 10.769726)",2024-09-27 18:09:23,2024-09-29 06:09:23,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,low
"(52.422501, 10.786042)",2024-08-12 23:06:46,2024-08-14 05:06:46,Unkraut überwuchert Gehweg,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.4235, 10.8)",2024-09-25 00:00:47,2024-09-25 07:00:47,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,low
"(52.4195, 10.7705)",2025-02-25 02:06:05,2025-02-25 18:06:05,Glasscherben auf dem Spielplatz,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.428, 10.775)",2025-02-19 14:35:49,2025-02-21 05:35:49,Ampel an der Kreuzung geht nicht,Defekte Ampel,Straßenbau,high
"(52.428, 10.775)",2024-09-03 04:51:42,2024-09-03 05:51:42,Markierung auf der Straße kaum sichtbar,Verkehrshinweise,Straßenbau,medium
"(52.4235, 10.8)",2025-01-29 02:56:40,2025-01-30 03:56:40,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,low
"(52.428, 10.775)",2024-09-04 02:18:31,2024-09-05 23:18:31,Großes Schlagloch auf der Straße,Straßen bzw. Wegschäden,Straßenbau,high
"(52.4278, 10.7856)",2024-12-21 07:26:09,2024-12-22 10:26:09,Ampel an der Kreuzung geht nicht,Defekte Ampel,Straßenbau,high
"(52.425, 10.782)",2024-09-17 12:58:15,2024-09-19 11:58:15,Markierung auf der Straße kaum sichtbar,Verkehrshinweise,Straßenbau,medium
"(52.4235, 10.8)",2025-02-16 09:35:24,2025-02-17 13:35:24,Toter Vogel auf dem Gehweg,Tiere,Landschaftsbild,low
"(52.428, 10.775)",2025-01-31 15:49:43,2025-02-02 00:49:43,Ampel an der Kreuzung geht nicht,Defekte Ampel,Straßenbau,high
"(52.4278, 10.7856)",2025-01-26 04:03:06,2025-01-27 16:03:06,Großes Schlagloch auf der Straße,Straßen bzw. Wegschäden,Straßenbau,high
"(52.425, 10.782)",2024-08-15 23:47:28,2024-08-17 04:47:28,"Glätte auf der Straße, kein Streusalz",Straßenreinigung/ Winterdienst,Stadtreinigung,medium
"(52.43, 10.78)",2024-12-16 07:10:35,2024-12-17 08:10:35,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,low
"(52.4195, 10.7705)",2024-12-27 16:20:17,2024-12-28 14:20:17,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,low
"(52.43, 10.78)",2024-12-08 21:40:12,2024-12-10 02:40:12,Markierung auf der Straße kaum sichtbar,Verkehrshinweise,Straßenbau,medium
"(52.43, 10.78)",2024-12-22 21:36:05,2024-12-24 11:36:05,Grünphase der Ampel ist zu kurz,Defekte Ampel,Straßenbau,high
"(52.4195, 10.7705)",2024-08-24 05:00:07,2024-08-24 10:00:07,Großes Schlagloch auf der Straße,Straßen bzw. Wegschäden,Straßenbau,high
"(52.4195, 10.7705)",2024-12-25 12:29:37,2024-12-26 16:29:37,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,low
"(52.428, 10.775)",2024-08-10 13:59:12,2024-08-11 04:59:12,Frei laufender Hund ohne Besitzer,Tiere,Landschaftsbild,low
"(52.43, 10.78)",2024-09-20 09:20:40,2024-09-22 02:20:40,Licht in der Parkstraße ist kaputt,Straßenbeleuchtung,Straßenbau,low
"(52.422501, 10.786042)",2024-12-31 03:42:54,2024-12-31 09:42:54,Stein am Brunnen beschädigt,Schaden am Brunnen,Landschaftsbild,low
"(52.426669, 10.790072)",2024-12-17 22:31:52,2024-12-18 02:31:52,Toter Vogel auf dem Gehweg,Tiere,Landschaftsbild,low
"(52.425, 10.782)",2025-02-28 12:12:43,2025-03-02 03:12:43,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,low
"(52.4278, 10.7856)",2024-09-02 04:10:40,2024-09-02 05:10:40,Toter Vogel auf dem Gehweg,Tiere,Landschaftsbild,low
"(52.420148, 10.769726)",2025-01-28 02:52:23,2025-01-29 16:52:23,Gehwegplatten sind locker,Straßen bzw. Wegschäden,Straßenbau,high
"(52.425, 10.782)",2024-09-12 11:31:27,2024-09-12 13:31:27,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,low
"(52.420148, 10.769726)",2024-11-12 14:00:45,2024-11-12 21:00:45,Spielgeräte defekt,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.428, 10.775)",2025-03-06 00:43:21,2025-03-07 20:43:21,Eichenprozessionsspinner gesichtet,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.425, 10.782)",2024-08-26 07:40:41,2024-08-28 04:40:41,Eichenprozessionsspinner gesichtet,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.420148, 10.769726)",2024-08-06 13:18:08,2024-08-06 16:18:08,Markierung auf der Straße kaum sichtbar,Verkehrshinweise,Straßenbau,medium
"(52.4235, 10.8)",2025-02-24 22:25:02,2025-02-25 03:25:02,Markierung auf der Straße kaum sichtbar,Verkehrshinweise,Straßenbau,medium
"(52.428, 10.775)",2025-02-18 19:04:46,2025-02-20 08:04:46,Toter Vogel auf dem Gehweg,Tiere,Landschaftsbild,low
"(52.426669, 10.790072)",2024-09-28 04:59:37,2024-09-29 21:59:37,Bushaltestelle wurde beschädigt,Vandalismus,Stadtreinigung,medium
"(52.420148, 10.769726)",2024-11-15 15:20:05,2024-11-17 05:20:05,Falsches Verkehrsschild entdeckt,Verkehrshinweise,Straßenbau,medium
"(52.426669, 10.790072)",2025-03-11 01:18:33,2025-03-12 10:18:33,Glasscherben auf dem Spielplatz,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.4278, 10.7856)",2025-01-08 14:40:13,2025-01-09 21:40:13,Falsches Verkehrsschild entdeckt,Verkehrshinweise,Straßenbau,medium
"(52.4278, 10.7856)",2024-12-14 12:27:46,2024-12-16 08:27:46,Bushaltestelle wurde beschädigt,Vandalismus,Stadtreinigung,medium
"(52.420148, 10.769726)",2024-12-18 12:16:22,2024-12-18 14:16:22,Frei laufender Hund ohne Besitzer,Tiere,Landschaftsbild,low
"(52.428, 10.775)",2024-10-13 14:54:53,2024-10-14 01:54:53,Licht in der Parkstraße ist kaputt,Straßenbeleuchtung,Straßenbau,low
"(52.420148, 10.769726)",2025-01-05 18:23:11,2025-01-07 08:23:11,Grünphase der Ampel ist zu kurz,Defekte Ampel,Straßenbau,high
"(52.428, 10.775)",2024-12-30 13:04:44,2024-12-31 21:04:44,Ampel an der Kreuzung geht nicht,Defekte Ampel,Straßenbau,high
"(52.422501, 10.786042)",2025-02-27 09:19:38,2025-02-27 20:19:38,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,low
"(52.4278, 10.7856)",2025-02-26 13:01:43,2025-02-27 16:01:43,Unkraut überwuchert Gehweg,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.422501, 10.786042)",2024-09-23 21:42:37,2024-09-25 06:42:37,Straßenlaterne vor meinem Haus flackert,Straßenbeleuchtung,Straßenbau,low
"(52.426669, 10.790072)",2024-12-18 17:22:53,2024-12-20 17:22:53,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,low
"(52.4278, 10.7856)",2024-08-01 12:04:14,2024-08-01 19:04:14,Grünphase der Ampel ist zu kurz,Defekte Ampel,Straßenbau,high
"(52.428, 10.775)",2024-10-22 19:58:21,2024-10-23 11:58:21,Großes Schlagloch auf der Straße,Straßen bzw. Wegschäden,Straßenbau,high
"(52.425, 10.782)",2024-10-15 21:31:04,2024-10-17 17:31:04,Risse im Asphalt auf der Hauptstraße,Straßen bzw. Wegschäden,Straßenbau,high
"(52.420148, 10.769726)",2024-09-11 12:36:18,2024-09-12 17:36:18,Unkraut überwuchert Gehweg,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.426669, 10.790072)",2024-08-12 05:37:14,2024-08-13 02:37:14,Glasscherben auf dem Spielplatz,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.425, 10.782)",2025-01-02 18:05:08,2025-01-04 01:05:08,Straßenlaterne vor meinem Haus flackert,Straßenbeleuchtung,Straßenbau,low
"(52.420148, 10.769726)",2025-01-03 02:54:43,2025-01-03 15:54:43,Grünphase der Ampel ist zu kurz,Defekte Ampel,Straßenbau,high
"(52.4195, 10.7705)",2025-03-03 01:10:52,2025-03-04 09:10:52,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,low
"(52.43, 10.78)",2024-12-07 00:11:37,2024-12-07 17:11:37,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,low
"(52.420148, 10.769726)",2024-10-25 22:37:52,2024-10-27 09:37:52,Großes Schlagloch auf der Straße,Straßen bzw. Wegschäden,Straßenbau,high
"(52.43, 10.78)",2024-09-23 10:39:24,2024-09-25 08:39:24,Ampel an der Kreuzung geht nicht,Defekte Ampel,Straßenbau,high
"(52.43, 10.78)",2025-01-03 00:39:47,2025-01-04 00:39:47,"Gulli verstopft, Wasser staut sich",Verstopfter Gulli,Straßenbau,medium
"(52.420148, 10.769726)",2024-10-12 23:42:40,2024-10-14 13:42:40,Stein am Brunnen beschädigt,Schaden am Brunnen,Landschaftsbild,low
"(52.428, 10.775)",2024-11-06 17:44:44,2024-11-07 08:44:44,"Gulli verstopft, Wasser staut sich",Verstopfter Gulli,Straßenbau,medium
"(52.43, 10.78)",2025-01-22 09:52:49,2025-01-24 05:52:49,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,low
"(52.426669, 10.790072)",2025-02-03 22:12:43,2025-02-05 17:12:43,"Gulli verstopft, Wasser staut sich",Verstopfter Gulli,Straßenbau,medium
"(52.43, 10.78)",2024-08-16 13:30:54,2024-08-17 13:30:54,Stein am Brunnen beschädigt,Schaden am Brunnen,Landschaftsbild,low
"(52.4235, 10.8)",2024-12-02 16:22:53,2024-12-03 09:22:53,Gehwegplatten sind locker,Straßen bzw. Wegschäden,Straßenbau,high
"(52.425, 10.782)",2024-08-19 06:13:44,2024-08-19 17:13:44,Graffiti an der Schulwand,Vandalismus,Stadtreinigung,medium
"(52.4278, 10.7856)",2024-12-26 06:52:40,2024-12-27 01:52:40,Abfluss ist verstopft nach Regen,Verstopfter Gulli,Straßenbau,medium
"(52.420148, 10.769726)",2025-02-06 07:48:00,2025-02-06 09:48:00,Glasscherben auf dem Spielplatz,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.425, 10.782)",2025-01-11 14:25:39,2025-01-12 17:25:39,Ampel an der Kreuzung geht nicht,Defekte Ampel,Straßenbau,high
"(52.4278, 10.7856)",2024-11-30 07:10:33,2024-12-02 04:10:33,Markierung auf der Straße kaum sichtbar,Verkehrshinweise,Straßenbau,medium
"(52.43, 10.78)",2025-02-14 20:14:44,2025-02-15 10:14:44,Straßenlaterne vor meinem Haus flackert,Straßenbeleuchtung,Straßenbau,low
"(52.421, 10.795)",2025-02-12 15:04:55,2025-02-13 14:04:55,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,low
"(52.43, 10.78)",2025-01-28 20:47:15,2025-01-29 18:47:15,Gehwegplatten sind locker,Straßen bzw. Wegschäden,Straßenbau,high
"(52.4195, 10.7705)",2024-11-10 17:33:27,2024-11-11 22:33:27,Stein am Brunnen beschädigt,Schaden am Brunnen,Landschaftsbild,low
"(52.420148, 10.769726)",2024-11-18 23:49:59,2024-11-20 07:49:59,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,low
"(52.421, 10.795)",2025-01-25 16:08:34,2025-01-27 05:08:34,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,low
