user_standort,timestamp_meldung,timestamp_letzteBearbeitung,user_text,user_kategorie,ki_stelle,ki_prio
"(52.4278, 10.7856)",2025-01-03 09:18:01,2025-01-05 07:18:01,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,low
"(52.428, 10.775)",2024-10-26 08:26:03,2024-10-26 20:26:03,Falsches Verkehrsschild entdeckt,Verkehrshinweise,Straßenbau,low
"(52.426669, 10.790072)",2025-01-02 13:20:38,2025-01-03 12:20:38,Abfluss ist verstopft nach Regen,Verstopfter Gulli,Straßenbau,medium
"(52.4278, 10.7856)",2024-08-24 14:00:13,2024-08-25 02:00:13,Stein am Brunnen beschädigt,Schaden am Brunnen,Landschaftsbild,low
"(52.4278, 10.7856)",2024-11-27 06:05:01,2024-11-27 15:05:01,Falsches Verkehrsschild entdeckt,Verkehrshinweise,Straßenbau,medium
"(52.43, 10.78)",2024-12-14 20:33:03,2024-12-15 12:33:03,Falsches Verkehrsschild entdeckt,Verkehrshinweise,Straßenbau,medium
"(52.4195, 10.7705)",2024-12-22 03:16:19,2024-12-23 00:16:19,Gehwegplatten sind locker,Straßen bzw. Wegschäden,Straßenbau,low
"(52.428, 10.775)",2025-01-27 07:42:14,2025-01-27 08:42:14,Risse im Asphalt auf der Hauptstraße,Straßen bzw. Wegschäden,Straßenbau,low
"(52.420148, 10.769726)",2025-02-16 13:49:32,2025-02-18 10:49:32,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,medium
"(52.43, 10.78)",2024-11-19 21:08:14,2024-11-21 02:08:14,Markierung auf der Straße kaum sichtbar,Verkehrshinweise,Straßenbau,high
"(52.4235, 10.8)",2025-03-07 17:23:34,2025-03-09 14:23:34,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,medium
"(52.426669, 10.790072)",2024-08-19 05:31:48,2024-08-20 15:31:48,Licht in der Parkstraße ist kaputt,Straßenbeleuchtung,Straßenbau,low
"(52.4235, 10.8)",2024-12-02 08:23:35,2024-12-03 23:23:35,Frei laufender Hund ohne Besitzer,Tiere,Landschaftsbild,low
"(52.4278, 10.7856)",2025-01-23 17:28:43,2025-01-25 11:28:43,"Das Gras ist zu hoch, mein Hund sieht nichts",Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,low
"(52.421, 10.795)",2024-11-15 02:49:08,2024-11-16 12:49:08,Gehwegplatten sind locker,Straßen bzw. Wegschäden,Straßenbau,low
"(52.4195, 10.7705)",2024-09-05 01:02:25,2024-09-05 12:02:25,"Das Gras ist zu hoch, mein Hund sieht nichts",Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.420148, 10.769726)",2024-09-27 06:26:45,2024-09-28 06:26:45,"Glätte auf der Straße, kein Streusalz",Straßenreinigung/ Winterdienst,Stadtreinigung,low
"(52.43, 10.78)",2024-12-15 06:04:03,2024-12-16 02:04:03,Straße nach Sturm nicht geräumt,Straßenreinigung/ Winterdienst,Stadtreinigung,medium
"(52.421, 10.795)",2024-10-21 01:01:50,2024-10-22 13:01:50,Laub auf dem Gehweg,Straßenreinigung/ Winterdienst,Stadtreinigung,medium
"(52.43, 10.78)",2024-10-14 17:55:17,2024-10-16 02:55:17,Laub auf dem Gehweg,Straßenreinigung/ Winterdienst,Stadtreinigung,low
"(52.426669, 10.790072)",2024-08-12 20:30:36,2024-08-14 04:30:36,Risse im Asphalt auf der Hauptstraße,Straßen bzw. Wegschäden,Straßenbau,low
"(52.420148, 10.769726)",2024-12-14 06:06:01,2024-12-14 19:06:01,Falsches Verkehrsschild entdeckt,Verkehrshinweise,Straßenbau,low
"(52.43, 10.78)",2025-01-01 07:01:46,2025-01-02 09:01:46,"Das Gras ist zu hoch, mein Hund sieht nichts",Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.4278, 10.7856)",2025-02-18 05:29:42,2025-02-19 08:29:42,Abfluss ist verstopft nach Regen,Verstopfter Gulli,Straßenbau,medium
"(52.4278, 10.7856)",2024-08-19 11:19:06,2024-08-21 00:19:06,Spielgeräte defekt,Spielplatz verunreinigt/defekt,Landschaftsbild,low
"(52.428, 10.775)",2024-12-16 05:53:56,2024-12-16 21:53:56,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,low
"(52.428, 10.775)",2024-11-10 08:54:08,2024-11-11 13:54:08,Toter Vogel auf dem Gehweg,Tiere,Landschaftsbild,low
"(52.425, 10.782)",2024-12-30 14:35:40,2024-12-31 11:35:40,Abfluss ist verstopft nach Regen,Verstopfter Gulli,Straßenbau,low
"(52.428, 10.775)",2024-10-15 08:43:27,2024-10-16 02:43:27,Markierung auf der Straße kaum sichtbar,Verkehrshinweise,Straßenbau,low
"(52.43, 10.78)",2024-08-15 22:19:16,2024-08-16 12:19:16,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,low
"(52.428, 10.775)",2025-01-06 23:45:23,2025-01-08 08:45:23,"Gulli verstopft, Wasser staut sich",Verstopfter Gulli,Straßenbau,low
"(52.4235, 10.8)",2025-02-08 10:14:31,2025-02-08 11:14:31,"Gulli verstopft, Wasser staut sich",Verstopfter Gulli,Straßenbau,low
"(52.425, 10.782)",2024-08-26 01:56:16,2024-08-26 08:56:16,Unkraut wuchert überall im Park,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,low
"(52.4278, 10.7856)",2024-11-25 01:55:59,2024-11-26 18:55:59,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,low
"(52.422501, 10.786042)",2024-08-28 19:03:21,2024-08-29 06:03:21,Frei laufender Hund ohne Besitzer,Tiere,Landschaftsbild,low
"(52.421, 10.795)",2024-11-25 16:27:53,2024-11-26 02:27:53,Glasscherben auf dem Spielplatz,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.426669, 10.790072)",2025-01-24 19:59:20,2025-01-24 22:59:20,Markierung auf der Straße kaum sichtbar,Verkehrshinweise,Straßenbau,medium
"(52.421, 10.795)",2024-12-06 00:49:47,2024-12-07 14:49:47,Frei laufender Hund ohne Besitzer,Tiere,Landschaftsbild,low
"(52.4195, 10.7705)",2024-10-14 04:22:19,2024-10-15 02:22:19,Licht in der Parkstraße ist kaputt,Straßenbeleuchtung,Straßenbau,low
"(52.422501, 10.786042)",2025-01-01 00:34:53,2025-01-01 22:34:53,Bushaltestelle wurde beschädigt,Vandalismus,Stadtreinigung,low
"(52.421, 10.795)",2024-10-28 09:34:25,2024-10-28 16:34:25,Toter Vogel auf dem Gehweg,Tiere,Landschaftsbild,low
"(52.4235, 10.8)",2025-01-04 07:30:57,2025-01-05 20:30:57,Toter Vogel auf dem Gehweg,Tiere,Landschaftsbild,low
"(52.426669, 10.790072)",2024-08-26 17:58:56,2024-08-27 04:58:56,Spielgeräte defekt,Spielplatz verunreinigt/defekt,Landschaftsbild,low
"(52.422501, 10.786042)",2024-08-19 12:00:22,2024-08-20 07:00:22,Spielgeräte defekt,Spielplatz verunreinigt/defekt,Landschaftsbild,low
"(52.425, 10.782)",2025-02-21 15:39:27,2025-02-23 01:39:27,Licht in der Parkstraße ist kaputt,Straßenbeleuchtung,Straßenbau,low
"(52.420148, 10.769726)",2024-08-19 16:57:40,2024-08-21 11:57:40,Ampel an der Kreuzung geht nicht,Defekte Ampel,Straßenbau,low
"(52.421, 10.795)",2024-11-10 17:31:55,2024-11-11 23:31:55,Glasscherben auf dem Spielplatz,Spielplatz verunreinigt/defekt,Landschaftsbild,low
"(52.4235, 10.8)",2024-09-17 22:03:39,2024-09-18 11:03:39,Unkraut wuchert überall im Park,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.425, 10.782)",2024-10-30 09:13:32,2024-11-01 06:13:32,"Gulli verstopft, Wasser staut sich",Verstopfter Gulli,Straßenbau,low
"(52.4278, 10.7856)",2024-08-31 16:00:33,2024-09-02 08:00:33,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,high
"(52.421, 10.795)",2024-11-02 01:56:32,2024-11-03 22:56:32,Straße nach Sturm nicht geräumt,Straßenreinigung/ Winterdienst,Stadtreinigung,low
"(52.425, 10.782)",2025-02-07 05:12:12,2025-02-08 16:12:12,Kleine Äste nach dem Sturm liegen noch herum,Straßenreinigung/ Winterdienst,Stadtreinigung,low
"(52.422501, 10.786042)",2024-08-03 19:58:39,2024-08-05 02:58:39,Grünphase der Ampel ist zu kurz,Defekte Ampel,Straßenbau,medium
"(52.421, 10.795)",2024-09-17 10:39:50,2024-09-18 07:39:50,Großes Schlagloch auf der Straße,Straßen bzw. Wegschäden,Straßenbau,low
"(52.420148, 10.769726)",2024-12-10 20:35:09,2024-12-12 04:35:09,Gehwegplatten sind locker,Straßen bzw. Wegschäden,Straßenbau,low
"(52.420148, 10.769726)",2024-12-31 12:26:29,2025-01-01 16:26:29,Frei laufender Hund ohne Besitzer,Tiere,Landschaftsbild,low
"(52.422501, 10.786042)",2024-12-22 18:56:35,2024-12-23 02:56:35,Glasscherben auf dem Spielplatz,Spielplatz verunreinigt/defekt,Landschaftsbild,low
"(52.426669, 10.790072)",2024-10-25 07:49:38,2024-10-25 21:49:38,Risse im Asphalt auf der Hauptstraße,Straßen bzw. Wegschäden,Straßenbau,low
"(52.425, 10.782)",2025-01-29 10:05:51,2025-01-31 09:05:51,Grünphase der Ampel ist zu kurz,Defekte Ampel,Straßenbau,low
"(52.4278, 10.7856)",2024-12-17 04:22:14,2024-12-17 14:22:14,Straßenlaterne vor meinem Haus flackert,Straßenbeleuchtung,Straßenbau,medium
"(52.421, 10.795)",2024-10-19 06:53:49,2024-10-19 17:53:49,Grünphase der Ampel ist zu kurz,Defekte Ampel,Straßenbau,low
"(52.4235, 10.8)",2024-09-18 09:06:51,2024-09-18 12:06:51,"Gulli verstopft, Wasser staut sich",Verstopfter Gulli,Straßenbau,medium
"(52.428, 10.775)",2025-02-03 01:07:31,2025-02-03 22:07:31,Stein am Brunnen beschädigt,Schaden am Brunnen,Landschaftsbild,low
"(52.428, 10.775)",2024-12-29 21:03:33,2024-12-31 13:03:33,Abfluss ist verstopft nach Regen,Verstopfter Gulli,Straßenbau,low
"(52.4278, 10.7856)",2024-08-02 11:56:30,2024-08-03 01:56:30,Bushaltestelle wurde beschädigt,Vandalismus,Stadtreinigung,low
"(52.426669, 10.790072)",2024-12-17 10:16:20,2024-12-18 17:16:20,"Glätte auf der Straße, kein Streusalz",Straßenreinigung/ Winterdienst,Stadtreinigung,low
"(52.425, 10.782)",2024-10-31 14:55:46,2024-11-01 11:55:46,"Gulli verstopft, Wasser staut sich",Verstopfter Gulli,Straßenbau,low
"(52.4278, 10.7856)",2024-11-11 07:09:32,2024-11-12 09:09:32,Graffiti an der Brücke sieht hässlich aus,Vandalismus,Stadtreinigung,low
"(52.425, 10.782)",2025-02-03 06:19:36,2025-02-04 19:19:36,Glasscherben auf dem Spielplatz,Spielplatz verunreinigt/defekt,Landschaftsbild,low
"(52.43, 10.78)",2024-11-11 15:19:08,2024-11-12 17:19:08,Unkraut überwuchert Gehweg,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,low
"(52.4235, 10.8)",2025-02-19 01:25:04,2025-02-19 14:25:04,Glasscherben auf dem Spielplatz,Spielplatz verunreinigt/defekt,Landschaftsbild,medium
"(52.4235, 10.8)",2024-11-14 19:14:26,2024-11-16 00:14:26,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,medium
"(52.421, 10.795)",2025-02-03 07:37:28,2025-02-05 01:37:28,Frei laufender Hund ohne Besitzer,Tiere,Landschaftsbild,low
"(52.4235, 10.8)",2024-11-06 01:07:38,2024-11-07 04:07:38,Markierung auf der Straße kaum sichtbar,Verkehrshinweise,Straßenbau,low
"(52.425, 10.782)",2024-12-16 06:24:31,2024-12-16 18:24:31,Bushaltestelle wurde beschädigt,Vandalismus,Stadtreinigung,low
"(52.425, 10.782)",2024-09-01 23:10:23,2024-09-02 11:10:23,Licht in der Parkstraße ist kaputt,Straßenbeleuchtung,Straßenbau,low
"(52.4235, 10.8)",2025-02-09 03:08:57,2025-02-10 02:08:57,Eichenprozessionsspinner gesichtet,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.428, 10.775)",2025-02-08 10:38:03,2025-02-09 02:38:03,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,high
"(52.421, 10.795)",2025-01-11 01:53:00,2025-01-11 23:53:00,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,low
"(52.420148, 10.769726)",2024-12-08 19:51:46,2024-12-10 16:51:46,Licht in der Parkstraße ist kaputt,Straßenbeleuchtung,Straßenbau,medium
"(52.425, 10.782)",2025-02-28 09:24:18,2025-03-02 01:24:18,Ampel an der Kreuzung geht nicht,Defekte Ampel,Straßenbau,low
"(52.422501, 10.786042)",2025-01-27 13:26:50,2025-01-29 05:26:50,Straßenlaterne vor meinem Haus flackert,Straßenbeleuchtung,Straßenbau,low
"(52.43, 10.78)",2024-10-30 16:54:27,2024-10-31 19:54:27,Stein am Brunnen beschädigt,Schaden am Brunnen,Landschaftsbild,low
"(52.4195, 10.7705)",2025-01-06 15:40:55,2025-01-07 06:40:55,Toter Vogel auf dem Gehweg,Tiere,Landschaftsbild,medium
"(52.4195, 10.7705)",2024-12-28 09:13:12,2024-12-29 02:13:12,Eichenprozessionsspinner gesichtet,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.426669, 10.790072)",2025-01-17 20:59:15,2025-01-18 15:59:15,Graffiti an der Schulwand,Vandalismus,Stadtreinigung,low
"(52.422501, 10.786042)",2024-08-21 13:56:27,2024-08-22 03:56:27,Stein am Brunnen beschädigt,Schaden am Brunnen,Landschaftsbild,medium
"(52.421, 10.795)",2024-12-05 09:44:22,2024-12-06 18:44:22,"Glätte auf der Straße, kein Streusalz",Straßenreinigung/ Winterdienst,Stadtreinigung,low
"(52.43, 10.78)",2024-11-16 19:46:52,2024-11-16 20:46:52,Stein am Brunnen beschädigt,Schaden am Brunnen,Landschaftsbild,low
"(52.43, 10.78)",2024-11-11 04:47:09,2024-11-12 14:47:09,Die Mauer ist schmutzig,Vandalismus,Stadtreinigung,low
"(52.428, 10.775)",2024-12-27 21:58:39,2024-12-29 20:58:39,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,low
"(52.43, 10.78)",2024-12-06 08:05:19,2024-12-07 07:05:19,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,medium
"(52.420148, 10.769726)",2025-02-18 12:53:27,2025-02-20 11:53:27,Eichenprozessionsspinner gesichtet,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,low
"(52.4195, 10.7705)",2025-02-14 07:57:29,2025-02-16 03:57:29,Straßenlaterne vor meinem Haus flackert,Straßenbeleuchtung,Straßenbau,low
"(52.43, 10.78)",2024-09-12 08:15:01,2024-09-13 23:15:01,Straßenlaterne vor meinem Haus flackert,Straßenbeleuchtung,Straßenbau,low
"(52.4235, 10.8)",2024-08-22 21:30:02,2024-08-24 10:30:02,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,low
"(52.421, 10.795)",2024-10-01 11:43:48,2024-10-03 03:43:48,Falsches Verkehrsschild entdeckt,Verkehrshinweise,Straßenbau,medium
"(52.422501, 10.786042)",2024-10-19 21:03:53,2024-10-20 09:03:53,"Das Gras ist zu hoch, mein Hund sieht nichts",Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,low
"(52.425, 10.782)",2024-12-13 05:00:42,2024-12-14 08:00:42,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,low
"(52.4235, 10.8)",2024-10-10 19:09:13,2024-10-12 13:09:13,Licht in der Parkstraße ist kaputt,Straßenbeleuchtung,Straßenbau,medium
"(52.426669, 10.790072)",2025-01-20 20:25:16,2025-01-21 17:25:16,"Das Gras ist zu hoch, mein Hund sieht nichts",Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,low
"(52.4195, 10.7705)",2024-10-09 15:50:36,2024-10-10 15:50:36,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,low
"(52.422501, 10.786042)",2024-11-13 18:59:42,2024-11-15 09:59:42,Markierung auf der Straße kaum sichtbar,Verkehrshinweise,Straßenbau,low
"(52.420148, 10.769726)",2024-08-28 11:02:58,2024-08-28 22:02:58,Unkraut überwuchert Gehweg,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,medium
"(52.422501, 10.786042)",2024-08-18 23:58:41,2024-08-20 10:58:41,Glasscherben auf dem Spielplatz,Spielplatz verunreinigt/defekt,Landschaftsbild,low
"(52.425, 10.782)",2025-01-22 03:05:35,2025-01-23 13:05:35,Frei laufender Hund ohne Besitzer,Tiere,Landschaftsbild,medium
"(52.428, 10.775)",2025-02-21 03:18:25,2025-02-21 08:18:25,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,medium
"(52.4235, 10.8)",2025-02-07 11:07:34,2025-02-09 02:07:34,Frei laufender Hund ohne Besitzer,Tiere,Landschaftsbild,high
"(52.4195, 10.7705)",2024-12-09 01:30:43,2024-12-09 15:30:43,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,low
"(52.421, 10.795)",2024-12-20 06:00:52,2024-12-21 22:00:52,Unkraut überwuchert Gehweg,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,low
"(52.43, 10.78)",2024-10-15 08:11:58,2024-10-16 07:11:58,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,low
"(52.421, 10.795)",2024-12-21 06:50:00,2024-12-23 06:50:00,Graffiti an der Brücke sieht hässlich aus,Vandalismus,Stadtreinigung,low
"(52.421, 10.795)",2025-02-05 16:53:51,2025-02-06 11:53:51,"Gulli verstopft, Wasser staut sich",Verstopfter Gulli,Straßenbau,low
"(52.425, 10.782)",2025-01-19 06:52:50,2025-01-20 03:52:50,"Glätte auf der Straße, kein Streusalz",Straßenreinigung/ Winterdienst,Stadtreinigung,low
"(52.426669, 10.790072)",2024-09-23 00:06:24,2024-09-23 17:06:24,Abfluss ist verstopft nach Regen,Verstopfter Gulli,Straßenbau,low
"(52.425, 10.782)",2024-10-28 08:40:13,2024-10-28 14:40:13,Abfluss ist verstopft nach Regen,Verstopfter Gulli,Straßenbau,low
"(52.43, 10.78)",2024-11-24 09:08:40,2024-11-25 16:08:40,Grünphase der Ampel ist zu kurz,Defekte Ampel,Straßenbau,medium
"(52.4278, 10.7856)",2025-01-29 14:29:43,2025-01-30 21:29:43,Grünphase der Ampel ist zu kurz,Defekte Ampel,Straßenbau,low
"(52.426669, 10.790072)",2024-09-20 20:20:33,2024-09-21 03:20:33,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,low
"(52.4195, 10.7705)",2024-11-07 01:22:00,2024-11-07 03:22:00,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,low
"(52.426669, 10.790072)",2024-10-12 09:22:43,2024-10-12 17:22:43,Falsches Verkehrsschild entdeckt,Verkehrshinweise,Straßenbau,low
"(52.422501, 10.786042)",2025-01-24 16:10:36,2025-01-25 20:10:36,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,low
"(52.4278, 10.7856)",2025-02-02 08:40:47,2025-02-04 08:40:47,Markierung auf der Straße kaum sichtbar,Verkehrshinweise,Straßenbau,medium
"(52.43, 10.78)",2025-01-06 21:14:26,2025-01-07 15:14:26,Abfluss ist verstopft nach Regen,Verstopfter Gulli,Straßenbau,low
"(52.4235, 10.8)",2024-08-07 03:10:40,2024-08-08 11:10:40,Frei laufender Hund ohne Besitzer,Tiere,Landschaftsbild,low
"(52.421, 10.795)",2025-02-27 09:56:57,2025-02-27 23:56:57,Abfluss ist verstopft nach Regen,Verstopfter Gulli,Straßenbau,medium
"(52.426669, 10.790072)",2024-12-22 12:41:25,2024-12-23 09:41:25,Graffiti an der Brücke sieht hässlich aus,Vandalismus,Stadtreinigung,medium
"(52.422501, 10.786042)",2025-01-20 20:01:44,2025-01-21 00:01:44,Laub auf dem Gehweg,Straßenreinigung/ Winterdienst,Stadtreinigung,low
"(52.428, 10.775)",2024-08-13 09:04:09,2024-08-14 13:04:09,Illegale Müllablagerung am Straßenrand,Abfallentsorgung,Stadtreinigung,low
"(52.420148, 10.769726)",2024-11-13 16:46:37,2024-11-14 18:46:37,Licht in der Parkstraße ist kaputt,Straßenbeleuchtung,Straßenbau,medium
"(52.426669, 10.790072)",2025-01-27 10:09:11,2025-01-27 15:09:11,Glasscherben auf dem Spielplatz,Spielplatz verunreinigt/defekt,Landschaftsbild,low
"(52.421, 10.795)",2024-12-19 16:47:51,2024-12-21 01:47:51,Ampel an der Kreuzung geht nicht,Defekte Ampel,Straßenbau,low
"(52.426669, 10.790072)",2024-11-12 07:59:40,2024-11-14 04:59:40,Frei laufender Hund ohne Besitzer,Tiere,Landschaftsbild,high
"(52.425, 10.782)",2024-08-07 12:42:40,2024-08-08 22:42:40,Falsches Verkehrsschild entdeckt,Verkehrshinweise,Straßenbau,low
"(52.4278, 10.7856)",2024-11-01 16:39:58,2024-11-02 23:39:58,Stein am Brunnen beschädigt,Schaden am Brunnen,Landschaftsbild,low
"(52.425, 10.782)",2024-11-20 12:13:15,2024-11-22 06:13:15,Straßenlaterne vor meinem Haus flackert,Straßenbeleuchtung,Straßenbau,medium
"(52.4195, 10.7705)",2025-02-05 02:28:10,2025-02-05 09:28:10,"Gulli verstopft, Wasser staut sich",Verstopfter Gulli,Straßenbau,medium
"(52.422501, 10.786042)",2024-12-28 23:27:11,2024-12-29 13:27:11,Unkraut wuchert überall im Park,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,low
"(52.426669, 10.790072)",2025-03-12 03:44:27,2025-03-12 10:44:27,Gehwegplatten sind locker,Straßen bzw. Wegschäden,Straßenbau,low
"(52.420148, 10.769726)",2024-12-24 04:27:19,2024-12-24 22:27:19,"Glätte auf der Straße, kein Streusalz",Straßenreinigung/ Winterdienst,Stadtreinigung,low
"(52.4195, 10.7705)",2024-11-29 05:50:31,2024-11-29 18:50:31,Mülleimer im Park ist überfüllt,Abfallentsorgung,Stadtreinigung,low
"(52.4278, 10.7856)",2024-10-08 15:21:17,2024-10-09 05:21:17,Eichenprozessionsspinner gesichtet,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,low
"(52.426669, 10.790072)",2024-12-07 21:57:05,2024-12-08 00:57:05,Eichenprozessionsspinner gesichtet,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,low
"(52.426669, 10.790072)",2024-10-05 09:40:27,2024-10-06 15:40:27,Markierung auf der Straße kaum sichtbar,Verkehrshinweise,Straßenbau,low
"(52.43, 10.78)",2024-09-06 01:37:32,2024-09-07 00:37:32,Markierung auf der Straße kaum sichtbar,Verkehrshinweise,Straßenbau,low
"(52.43, 10.78)",2024-11-26 02:28:56,2024-11-27 03:28:56,Grünphase der Ampel ist zu kurz,Defekte Ampel,Straßenbau,low
"(52.4235, 10.8)",2024-12-28 06:53:09,2024-12-29 18:53:09,Brunnenpumpe funktioniert nicht,Schaden am Brunnen,Landschaftsbild,medium
"(52.422501, 10.786042)",2024-09-09 21:00:02,2024-09-11 03:00:02,Toter Vogel auf dem Gehweg,Tiere,Landschaftsbild,low
"(52.426669, 10.790072)",2025-03-02 10:00:44,2025-03-03 15:00:44,Straßenlaterne vor meinem Haus flackert,Straßenbeleuchtung,Straßenbau,low
"(52.420148, 10.769726)",2024-09-01 11:24:05,2024-09-01 17:24:05,Falsches Verkehrsschild entdeckt,Verkehrshinweise,Straßenbau,low
"(52.43, 10.78)",2025-02-07 01:57:17,2025-02-08 17:57:17,"Gulli verstopft, Wasser staut sich",Verstopfter Gulli,Straßenbau,low
"(52.4278, 10.7856)",2025-03-10 21:06:35,2025-03-12 16:06:35,Straße nach Sturm nicht geräumt,Straßenreinigung/ Winterdienst,Stadtreinigung,low
"(52.428, 10.775)",2024-11-24 23:53:21,2024-11-25 21:53:21,Spielgeräte defekt,Spielplatz verunreinigt/defekt,Landschaftsbild,low
"(52.43, 10.78)",2024-09-10 20:51:51,2024-09-12 17:51:51,Straßenlaterne vor meinem Haus flackert,Straßenbeleuchtung,Straßenbau,medium
"(52.428, 10.775)",2024-09-13 12:28:56,2024-09-14 05:28:56,Bushaltestelle wurde beschädigt,Vandalismus,Stadtreinigung,low
"(52.426669, 10.790072)",2025-01-10 06:18:54,2025-01-11 08:18:54,Graffiti an der Schulwand,Vandalismus,Stadtreinigung,medium
"(52.422501, 10.786042)",2025-02-01 12:21:45,2025-02-02 15:21:45,Frei laufender Hund ohne Besitzer,Tiere,Landschaftsbild,low
"(52.420148, 10.769726)",2025-02-11 20:13:29,2025-02-12 03:13:29,Markierung auf der Straße kaum sichtbar,Verkehrshinweise,Straßenbau,low
"(52.428, 10.775)",2025-01-13 03:30:41,2025-01-14 07:30:41,"Das Gras ist zu hoch, mein Hund sieht nichts",Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,low
"(52.422501, 10.786042)",2024-09-02 03:15:49,2024-09-03 19:15:49,Straße nach Sturm nicht geräumt,Straßenreinigung/ Winterdienst,Stadtreinigung,low
"(52.422501, 10.786042)",2024-08-11 11:59:47,2024-08-12 21:59:47,Eichenprozessionsspinner gesichtet,Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,low
"(52.420148, 10.769726)",2024-10-23 07:28:23,2024-10-24 10:28:23,Straßenlaterne vor meinem Haus flackert,Straßenbeleuchtung,Straßenbau,low
"(52.421, 10.795)",2024-11-12 05:40:38,2024-11-12 23:40:38,"Das Gras ist zu hoch, mein Hund sieht nichts",Grünfläche/Unkraut/ Eichenprozessionsspinner,Landschaftsbild,low
"(52.4235, 10.8)",2024-08-24 17:33:24,2024-08-25 20:33:24,Frei laufender Hund ohne Besitzer,Tiere,Landschaftsbild,low
"(52.425, 10.782)",2024-11-22 07:01:07,2024-11-23 04:01:07,Glasscherben auf dem Spielplatz,Spielplatz verunreinigt/defekt,Landschaftsbild,low
"(52.426669, 10.790072)",2025-01-20 01:52:21,2025-01-20 14:52:21,Falsches Verkehrsschild entdeckt,Verkehrshinweise,Straßenbau,low
"(52.421, 10.795)",2025-02-04 17:05:39,2025-02-06 09:05:39,Markierung auf der Straße kaum sichtbar,Verkehrshinweise,Straßenbau,low
"(52.4278, 10.7856)",2024-09-02 15:10:24,2024-09-02 22:10:24,Ampel an der Kreuzung geht nicht,Defekte Ampel,Straßenbau,low
"(52.422501, 10.786042)",2024-10-19 12:34:37,2024-10-20 02:34:37,Abfluss ist verstopft nach Regen,Verstopfter Gulli,Straßenbau,medium
"(52.420148, 10.769726)",2024-11-11 20:08:46,2024-11-13 08:08:46,Abfluss ist verstopft nach Regen,Verstopfter Gulli,Straßenbau,low
"(52.4235, 10.8)",2025-02-09 03:04:13,2025-02-11 03:04:13,Kleine Äste nach dem Sturm liegen noch herum,Straßenreinigung/ Winterdienst,Stadtreinigung,low
"(52.4195, 10.7705)",2024-08-30 10:15:22,2024-08-31 20:15:22,Markierung auf der Straße kaum sichtbar,Verkehrshinweise,Straßenbau,low
"(52.420148, 10.769726)",2024-09-17 19:28:27,2024-09-18 14:28:27,Gehwegplatten sind locker,Straßen bzw. Wegschäden,Straßenbau,low
"(52.4235, 10.8)",2024-10-22 13:18:35,2024-10-24 05:18:35,Graffiti an der Schulwand,Vandalismus,Stadtreinigung,low
